Function Name,State Variables Modified,Can Transfer Ether
AddExec(string),"executions, mapExecs, executions",False
ValidateExec(string),executions,False
CheckExecution(string),"mapExecs, executions, executions, executions",False
IsValidated(string),executions,False
LastExecuted(),"executions, executions, executions, executions, executions, executions, executions, executions, executions",False
LastValidated(),"executions, executions, executions, executions, executions",False
CountExecs(),"executions, executions, executions",False
NotValSince(uint),"executions, executions, executions, executions, executions, executions, executions, executions, executions",False
ListNotValSince(uint),"executions, executions, executions, executions, executions, executions",False
ListAllSince(uint),"executions, executions, executions, executions",False
