Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
function()publicpayable{buyTokens(msg.sender);}(),,True
buyTokens(address),"tokenAddress, weiRaised, weiRaised, distribution, distribution, ipc",True
hasEnded(),endTime,False
setCrowdsaleAgent(address),"owner, crowdsaleAgent, crowdsaleAgent",True
"setTimes(uint256,bool,uint256,bool,uint256,bool,uint256,bool,uint256,bool)","startTime, deadlineOne, deadlineTwo, deadlineThree, endTime",False
"setNewIPCRates(uint,bool,uint,bool,uint,bool,uint,bool)","firstRate, secondRate, thirdRate, finalRate",False
setMinimumEtherAmount(uint256),minimumEtherAmount,False
withdrawRemainingIPCToken(),"ipc, ipc, crowdsaleAgent",True
"withdrawERC20Token(address,address)",,True
"sendEther(address,uint256)",,True
killContract(),"ipc, crowdsaleAgent",False
