Function Name,State Variables Modified,Can Transfer Ether
"receiveApproval(address,uint256,address,bytes)",,False
"constructor(string,string)","totalSupply, totalSupply, balanceOf, decimals, balanceOf, decimals, name, symbol, owner",True
"transfer(address,uint256)",stopTime,True
"transferFrom(address,address,uint256)","allowance, allowance, stopTime, owner",True
"approve(address,uint256)",allowance,True
"approveAndCall(address,uint256,bytes)",,True
burn(uint256),"balanceOf, balanceOf, totalSupply",True
"burnFrom(address,uint256)","balanceOf, allowance, balanceOf, allowance, totalSupply",True
"constructor(string,string)","startTime, isKilled",False
"freezeAccount(address,bool)","development, frozenAccount",False
buyTokens(),"isKilled, development, owner, buyPrice, owner",True
"function()payablepublic{require(isKilled==false);require(msg.sender!=development);require(msg.sender!=owner);uintamount=msg.value*buyPrice;owner.transfer(msg.value);if(balanceOf[this]>amount){_transfer(this,msg.sender,amount);}else{_transfer(owner,msg.sender,amount);}}()","isKilled, development, owner, buyPrice, owner, balanceOf, owner",True
setPrice(uint256),buyPrice,False
setStopTime(uint),"icoDays, stopTime, startTime, icoDays",False
transferOwnership(address),owner,False
killContract(),isKilled,False
