Function Name,State Variables Modified,Can Transfer Ether
"receiveApproval(address,uint256,address,bytes)",,False
TOC(),"name, symbol, decimals, totalSupply, balances, totalSupply",True
"transfer(address,uint256)",,True
"approve(address,uint256)",allowed,True
"transferFrom(address,address,uint256)","allowed, allowed",True
"approveAndCall(address,uint256,bytes)",,True
GetContractAddr(),,False
BlockPoints(),"Name, Symbol, Decimals, TotalSupply, balances, TotalSupply",True
"receiveApproval(address,uint256,address,bytes)",,True
"AuthAdmin(address,bool,uint256)","admin, admin",True
AuthAddr(address),"admin, admin, addressbook",True
"AuthDapps(address,bool,bool,bool)","admin, admin, dapps, dapps, dapps",True
AuthSuspend(bool),"admin, admin, global",True
SetRate(uint256),"admin, admin, global",True
"SpecialRate(address,address,uint256,uint256)","dapps, dapps, coloured, coloured",True
"Reward(address,uint256)","dapps, balances, TotalSupply",True
ConvertBkp(uint256),"global, global, balances, balances, balances, TotalSupply, global, addressbook, balances",True
ConvertColouredBkp(address),"global, coloured, coloured, balances, coloured, balances, coloured, balances, TotalSupply, coloured, addressbook, coloured, balances",True
"Burn(address,uint256)","dapps, balances, balances, TotalSupply",True
"mul(uint256,uint256)",,False
"sub(uint256,uint256)",,False
