Function Name,State Variables Modified,Can Transfer Ether
function()externalpayable{}(),,False
enableModule(),"SENTINEL_MODULES, modules, modules, modules, SENTINEL_MODULES, modules, SENTINEL_MODULES",False
"disableModule(,)","SENTINEL_MODULES, modules, modules, modules, modules",False
"execTransactionFromModule(address,uint256,bytes,)","SENTINEL_MODULES, modules",True
getModules(),"modules, SENTINEL_MODULES, SENTINEL_MODULES, modules, modules, SENTINEL_MODULES, SENTINEL_MODULES, modules",False
"addOwnerWithThreshold(address,uint256)","SENTINEL_OWNERS, owners, owners, owners, SENTINEL_OWNERS, owners, SENTINEL_OWNERS, threshold",False
"removeOwner(address,address,uint256)","SENTINEL_OWNERS, owners, owners, owners, owners, threshold",False
"swapOwner(address,address,address)","SENTINEL_OWNERS, owners, SENTINEL_OWNERS, owners, owners, owners, owners, owners",False
changeThreshold(uint256),"threshold, threshold",False
getThreshold(),threshold,False
isOwner(address),"SENTINEL_OWNERS, owners",False
getOwners(),"owners, SENTINEL_OWNERS, SENTINEL_OWNERS, owners",False
changeMasterCopy(address),,False
"isValidSignature(bytes,bytes)",,False
"setup(,uint256,address,bytes,address,uint256,address)","domainSeparator, domainSeparator, DOMAIN_SEPARATOR_TYPEHASH",False
"execTransaction(address,uint256,bytes,,uint256,uint256,uint256,address,address,bytes)","nonce, nonce",False
"requiredTxGas(address,uint256,bytes,)",,False
approveHash(bytes32),"owners, approvedHashes",True
signMessage(bytes),signedMessages,False
"isValidSignature(bytes,bytes)","signedMessages, EIP1271_MAGIC_VALUE",False
getMessageHash(bytes),"SAFE_MSG_TYPEHASH, domainSeparator",False
"encodeTransactionData(address,uint256,bytes,,uint256,uint256,uint256,address,address,uint256)","SAFE_TX_TYPEHASH, domainSeparator",False
"getTransactionHash(address,uint256,bytes,,uint256,uint256,uint256,address,address,uint256)",,False
