Function Name,State Variables Modified,Can Transfer Ether
"receiveApproval(address,uint256,address,bytes)",,False
change_owner(address),"owner, owner",True
setfees(uint256),"owner, feesA",True
setaddress(address),"owner, addressA",True
"TokenERC20(uint256,string,string)","totalSupply, decimals, balanceOf, totalSupply, name, symbol, owner",True
"transferFrom(address,address,uint256)","allowance, allowance",True
"approve(address,uint256)",allowance,True
"approveAndCall(address,uint256,bytes)",,True
burn(uint256),"balanceOf, balanceOf, totalSupply",True
"burnFrom(address,uint256)","balanceOf, allowance, balanceOf, allowance, totalSupply",True
"transfer(address,uint256)","feesA, addressA, addressA",True
Reissue(uint256),"owner, balanceOf, totalSupply",True
