Function Name,State Variables Modified,Can Transfer Ether
assignInitialAddresses(),"balanceOf, initialSupplyPerAddress, initialAddress",False
assignBountyAddresses(),"startBounty, balanceOf, startBounty, initialAddress",False
completeBountyAddresses(),"finishBounty, balanceOf, balanceOf, finishBounty, initialAddress",False
burn(uint256),"minedBlocks, initialBlockCount, availableAmount, rewardPerBlockPerAddress, minedBlocks, iGniting, availableAmount, totalInitialAddresses, _totalSupply, iGniting, initialSupply, balanceOf, balanceOf, burnt",True
"transfer(address,uint)","balanceOf, balanceOf, balanceOf",True
"transfer(address,uint,bytes)","balanceOf, balanceOf, balanceOf",True
"transferFrom(address,address,uint)","_allowances, _allowances, balanceOf, balanceOf, balanceOf, _allowances",True
"approve(address,uint)",_allowances,True
"allowance(address,address)","_allowances, _owner",False
updateCost(uint256),"currentCost, currentCost",False
servicePayment(uint),"currentCost, balanceOf, currentCost, inrSessions, balanceOf, burnt",True
