Function Name,State Variables Modified,Can Transfer Ether
"transfer(address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
tokenAddress(),,False
factoryAddress(),,False
"addLiquidity(uint256,uint256,uint256)",,False
"removeLiquidity(uint256,uint256,uint256,uint256)",,False
getEthToTokenInputPrice(uint256),,False
getEthToTokenOutputPrice(uint256),,False
getTokenToEthInputPrice(uint256),,False
getTokenToEthOutputPrice(uint256),,False
"ethToTokenSwapInput(uint256,uint256)",,False
"ethToTokenTransferInput(uint256,uint256,address)",,False
"ethToTokenSwapOutput(uint256,uint256)",,False
"ethToTokenTransferOutput(uint256,uint256,address)",,False
"tokenToEthSwapInput(uint256,uint256,uint256)",,False
"tokenToEthTransferInput(uint256,uint256,uint256,address)",,False
"tokenToEthSwapOutput(uint256,uint256,uint256)",,False
"tokenToEthTransferOutput(uint256,uint256,uint256,address)",,False
"tokenToTokenSwapInput(uint256,uint256,uint256,uint256,address)",,False
"tokenToTokenTransferInput(uint256,uint256,uint256,uint256,address,address)",,False
"tokenToTokenSwapOutput(uint256,uint256,uint256,uint256,address)",,False
"tokenToTokenTransferOutput(uint256,uint256,uint256,uint256,address,address)",,False
"tokenToExchangeSwapInput(uint256,uint256,uint256,uint256,address)",,False
"tokenToExchangeTransferInput(uint256,uint256,uint256,uint256,address,address)",,False
"tokenToExchangeSwapOutput(uint256,uint256,uint256,uint256,address)",,False
"tokenToExchangeTransferOutput(uint256,uint256,uint256,uint256,address,address)",,False
"transfer(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"allowance(address,address)",,False
balanceOf(address),,False
setup(address),,False
createExchange(address),,False
getExchange(address),,False
getToken(address),,False
getTokenWithId(uint256),,False
totalSupply(),_totalSupply,False
balanceOf(address),_balances,False
"allowance(address,address)",_allowed,False
"transfer(address,uint256)",,True
"approve(address,uint256)",_allowed,True
"transferFrom(address,address,uint256)","_allowed, _allowed, _allowed",True
"increaseAllowance(address,uint256)","_allowed, _allowed, _allowed",True
"decreaseAllowance(address,uint256)","_allowed, _allowed, _allowed",True
constructor(address),"oracle, token",True
function()externalpayable{}(),,False
"mint(address,uint)",oracle,True
redeem(uint),,True
constructor(),uniswap,False
subscribe(address),"accounts, token, token, MONTHLY_SUBSCRIPTION_FEE, token",True
"unsubscribe(address,uint)","accounts, token, token, MONTHLY_SUBSCRIPTION_FEE, token",True
"collect(address,address)","accounts, token, token",False
poke(address),"oracleTokens, token, token, token, medianizers, token, token, CHECKPOINT_REWARD, PENDING_PERIOD, MAX_CHECKPOINTS, MAX_CHECKPOINTS, token",True
getMedianizer(address),"accounts, token, medianizers, token",True
"getDestAmount(address,address,uint)","ETHER, accounts, ETHER, accounts, ETHER, medianizers, ETHER, medianizers, medianizers, medianizers",True
willRewardCheckpoint(address),"token, token",False
"getAccount(address,address)","accounts, token",False
"getOwedAmount(address,address)","accounts, token",False
