Function Name,State Variables Modified,Can Transfer Ether
changeOwner(address),newOwner,False
confirmOwner(),"newOwner, owner, newOwner, newOwner",True
setEtherPrice(uint),"presaleOwner, owner, etherPrice",True
startPresale(address),"state, presaleOwner, state, state",False
startBonuses(),"state, state, state",False
finishCrowdsale(),"state, state, state",False
"transfer(address,uint256)","balanceOf, balanceOf, balanceOf, holders, holders, holdersIter, numberOfHolders, balanceOf, balanceOf",True
"transferFrom(address,address,uint)","balanceOf, balanceOf, balanceOf, allowed, holders, holders, holdersIter, numberOfHolders, balanceOf, balanceOf, allowed",True
"approve(address,uint)",allowed,True
"allowance(address,address)",allowed,False
withdraw(),"presaleOwner, owner",True
killMe(),"presaleOwner, owner",True
