Function Name,State Variables Modified,Can Transfer Ether
"transfer(address,uint)",isFrozen,True
"transferFrom(address,address,uint)",isFrozen,True
"approve(address,uint)",isFrozen,False
migrate(uint),"migrationAgent, totalSupply, totalMigrated, migrationAgent, migrationAgent",True
setMigrationAgent(address),"migrationAgent, migrationMaster, migrationAgent",True
setMigrationMaster(address),"migrationMaster, migrationMaster",True
getBalance(),"gvOptionToken30, gvOptionToken20, gvOptionToken10",False
initOptionProgram(),"optionProgram, optionProgram, gvAgent, team",False
startOptionsSelling(),"icoState, optionProgram, icoState",False
startIcoForOptionsHolders(),"icoState, icoState",False
startIco(),"icoState, icoState",False
pauseIco(),"isPaused, icoState, icoState, icoState, isPaused",False
resumeIco(),"isPaused, icoState, icoState, icoState, isPaused",False
"finishIco(address,address)","icoState, icoState, gvToken, gvToken, teamAllocator, gvToken, gvToken, gvToken",False
"buyTokens(address,uint,string)","icoState, isPaused",False
"buyTokensByOptions(address,uint,string)","isPaused, icoState, icoState, optionProgram, TOKENS_FOR_SALE, gvToken, icoState",False
"buyOptions(address,uint,string)","isPaused, icoState, optionProgram",False
