Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"approve(address,uint256)",,True
"allowance(address,address)",,False
Ownable(),owner,True
transferOwnership(address),owner,False
MMMTokenCoin(),"currentDate, stage2StartTime, owner, tokensForOwner, softcap, softcap",False
debugSetNow(uint256),debugNow,False
getNow(),"debugNow, debugNow",False
balanceOf(address),,False
"transfer(address,uint256)","owner, saleStatus, tokensFromEther, tokensFromEther, owner, saleStatus",True
"transferFrom(address,address,uint256)","owner, owner, saleStatus, tokensFromEther, tokensFromEther, owner, saleStatus",True
burn(uint256),,True
setRate(uint256),"saleStatus, currentRate, currentRate",False
newDay(),"stage2StartTime, currentDate, stage2StartTime, saleStatus, tokensForOwner, owner, softcap, saleStatus, saleStatus, stage2StartTime, totalSupply, saleStatus, currentDate, currentDate, currentDate, saleStatus, currentDate",False
sendEtherToMultisig(),"owner, saleStatus, saleStatus, tokensFromEther, step0Rate, saleStatus, stage2StartTime",True
getRefundInfo(address),,False
"refundToOtherProcess(address,uint256)",saleStatus,False
"createTokensFromOther(address,uint256,address)","saleStatus, tokensFromEther, tokensFromEther, saleStatus",True
function()externalpayable{createTokensFromEther();}(),,False
