Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
ChangeOwner(address),owner,False
AddModerator(address),"moderators, moderators, totalModerators",False
RemoveModerator(address),"moderators, moderators, totalModerators",False
UpdateMaintaining(bool),isMaintaining,False
getMaterialSupply(uint),,False
"getMyMaterialById(address,uint)",,False
"mineMaterial(address,uint,uint)",,False
"setConfig(address,uint,uint)","cubegoCore, mId, mAmount",False
getClaimStatus(address),_claimed,False
getClaimedCount(),claimedCount,False
claimStarterPack(),"_claimed, cubegoCore, mId, mAmount, _claimed, claimedCount",True
