Function Name,State Variables Modified,Can Transfer Ether
owned(),owner,True
transferOwnership(address),owner,False
totalSupply(),totalSupply,False
"transfer(address,uint256)","balanceOf, balanceOf, balanceOf, balanceOf, balanceOf",True
"transferFrom(address,address,uint256)","balanceOf, balanceOf, balanceOf, balanceOf, balanceOf",True
"approve(address,uint256)",balanceOf,True
"allowance(address,address)",,False
BITTOToken(),"balanceOf, owner, _totalSupply",False
"transfertoken(uint256,address)","balanceOf, owner, balanceOf, owner, balanceOf, owner, balanceOf, balanceOf",False
burn(uint256),"balanceOf, owner, balanceOf, owner, _totalSupply",False
function()publicpayable{tokensale(msg.sender);}(),,True
updatePrice(uint),price,False
tokensale(address),"price, fundRaised, fundRaised, balanceOf, owner, balanceOf, owner, balanceOf, balanceOf",True
