Function Name,State Variables Modified,Can Transfer Ether
persentRate(),"stepLow, startPercent, stepLow, stepMiddle, lowPersent, stepMiddle, stepHigh, middlePersent, stepHigh, highPersent",False
payoutAmount(),"userDeposit, userTime, chargingTime",True
function()externalpayable{if(msg.value==0.00000112ether){returnDeposit();}else{makeDeposit();}}(),,False
