Function Name,State Variables Modified,Can Transfer Ether
"CrowdsaleL(,uint256)","wallets, wallets, wallets, wallets, wallets, wallets, wallets, token, token, token, token, wallets, token, token, wallets, token, wallets, token",True
getTokenSaleType(),,False
hasEnded(),"endTime, hardCap, isInitialized",False
finalizeAll(),,False
finalize(),"wallets, wallets, isFinalized, isFinalized",True
finalize1(),"wallets, wallets, team, team, lockedAllocation, token, wallets, token, lockedAllocation, token, lockedAllocation",True
finalize2(),"wallets, wallets, bounty, bounty, token, wallets",True
finalize3(),"wallets, wallets, company, company, token, wallets",True
initialize(),"wallets, isInitialized, startTime, isInitialized",True
claimRefund(),vault,True
goalReached(),softCap,False
"setup(uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,,,)",,False
"changePeriod(uint256,uint256,uint256)","wallets, isInitialized, startTime, endTime, endDiscountTime",True
"changeTargets(uint256,uint256)","wallets, isInitialized, softCap, hardCap",True
"changeRate(uint256,uint256,uint256)","wallets, isInitialized, rate, overLimit, minPay",True
"changeDiscount(uint256,uint256,uint256,uint256)","wallets, isInitialized, profit, profit, profit, profit, profit",True
"setBonuses(,,)","wallets, isInitialized, bonuses, bonuses",True
weiRaised(),,False
weiTotalRaised(),,False
getProfitPercent(),,False
getProfitPercentForData(uint256),"profit, profit, endDiscountTime, profit, startTime, profit, endDiscountTime, startTime, profit, profit, endDiscountTime, profit, profit, profit",False
getBonuses(uint256),"bonuses, bonuses, bonuses, bonuses, bonuses, bonuses",False
fastTokenSale(uint256),"wallets, isInitialized, token, wallets",True
tokenUnpause(),"wallets, endTime, isFinalized, token",True
tokenPause(),"wallets, isFinalized, token",True
crowdsalePause(),"wallets, isPausedCrowdsale, isPausedCrowdsale",True
crowdsaleUnpause(),"wallets, isPausedCrowdsale, isPausedCrowdsale",True
moveTokens(address),"wallets, token",True
migrateAll(),"wallets, token",True
"changeWallet(,address)","wallets, wallets, isInitialized, wallets, wallets, unpausedWallet, token, unpausedWallet, token",True
distructVault(),"wallets, startTime, vault, wallets",True
"paymentsInOtherCurrency(uint256,uint256)","wallets, startTime, endTime, hardCap, overLimit, isInitialized, tokenReserved",True
"changeLock(address,uint256,uint256)","wallets, token",True
buyTokens(address),"profit, profit, rate",True
function()publicpayable{buyTokens(msg.sender);}(),,True
Ownable(),owner,True
transferOwnership(address),owner,False
paused(),,False
pause(),,False
unpause(),,False
"migrateFrom(address,uint256)",,False
blikedUntil(address),,False
valueBlocked(address),,False
"changeLock(address,uint256,uint256)",,False
TokenL(),owner,False
setOwner(),"owner, owner",True
balanceOf(address),,False
"transfer(address,uint256)",,True
"allowance(address,address)",,False
"approve(address,uint256)",,True
"transferFrom(address,address,uint256)",,True
"mint(address,uint256)","totalSupply, totalSupply",False
finishMinting(),mintingFinished,False
paused(),unpausedWallet,True
addUnpausedWallet(address),unpausedWallet,False
delUnpausedWallet(address),unpausedWallet,False
setMigrationAgent(address),"migrationAgent, migrationAgent",False
migrateAll(),"migrationAgent, migrationAgent, migrationAgent, totalSupply, totalSupply, totalMigrated, totalMigrated",False
migrate(),,True
RefundVault(),state,False
deposit(address),"state, deposited, deposited",False
close(address),"state, state",True
enableRefunds(),"state, state",False
refund(address),"state, deposited, deposited, deposited",True
del(address),,False
"DistributorRefundVault(address,uint256)","taxCollector, taxValue",False
close(address),"state, state, taxValue, taxValue, taxValue, taxValue, taxValue, taxValue, taxCollector",True
"SVTAllocation(,address)","unlockedAt, token, owner",False
changeToken(),"owner, token",True
unlock(),"unlockedAt, token, owner, token",True
