Function Name,State Variables Modified,Can Transfer Ether
isContractMiniGame(),,False
constructor(),administrator,True
function()publicpayable{}(),,False
upgrade(address),,False
setContractMiniGame(address),miniGames,False
removeContractMiniGame(address),miniGames,False
setFactoryToal(uint256),factoryTotal,False
"updateFactory(address,uint256,uint256)","players, players",False
"setFactoryLevel(address,uint256)","administrator, miniGames, players",True
updateLevel(address),players,False
"addProgram(address,uint256,uint256)",players,False
"subProgram(address,uint256,uint256)",players,False
getData(address),players,False
getLevel(address),players,False
getPrograms(address),"players, factoryTotal, factoryTotal",False
