Function Name,State Variables Modified,Can Transfer Ether
function()externalpayable{if(msg.value==0){withdraw();}else{invest();}}(),,False
invest(),"MINIMUM, marketing, MARKETING_FEE, ONE_HUNDRED, admin, ADMIN_FEE, ONE_HUNDRED, users, users, users, users, users",True
withdraw(),"users, MINIMUM, users, users, users, users, ONE_DAY, ONE_DAY",True
getDividends(address),"users, INTEREST, ONE_HUNDRED, users, ONE_DAY, users",False
getRefBonus(address),users,False
getNextTime(address),"users, users, ONE_DAY, ONE_DAY, users, ONE_DAY",False
