Function Name,State Variables Modified,Can Transfer Ether
owned(),owner,True
transferOwnership(address),owner,False
"TokenERC20(uint256,string,string,uint256,uint256)","totalSupply, decimals, balanceOf, totalSupply, name, symbol, owner, timeOfLastProof, sellPrice, buyPrice, lockedSell",True
emission(uint256),"totalSupply, balanceOf",True
"setPrices(uint256,uint256)","sellPrice, buyPrice",False
buy(),"decimals, buyPrice, balanceOf, owner, balanceOf, balanceOf, owner, amountRaised, owner",True
sell(uint),"lockedSell, balanceOf, balanceOf, owner, balanceOf, sellPrice, decimals, amountRaised, owner",True
lockSell(bool),lockedSell,False
proofOfWork(uint),"currentChallenge, difficulty, timeOfLastProof, balanceOf, difficulty, difficulty, timeOfLastProof, currentChallenge, currentChallenge",True
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)","allowance, allowance",True
"approve(address,uint256)",allowance,True
burn(uint256),"balanceOf, balanceOf, totalSupply",True
"burnFrom(address,uint256)","balanceOf, allowance, balanceOf, allowance, totalSupply",True
withdrawRaised(uint),"amountRaised, owner, amountRaised",True
"freeze(address,uint256)","allowance, allowance",True
"unFreeze(address,uint256)",,True
