Function Name,State Variables Modified,Can Transfer Ether
function()payablepublic{}(),,False
"Start(string,bytes32)","riddler, riddler, Riddle, answerHash, isActive",True
Play(string),"isActive, Guesses, answerHash, Answer, isActive",True
End(string),"riddler, Answer, isActive",True
