Function Name,State Variables Modified,Can Transfer Ether
constructor(),operators,True
isOperator(address),operators,False
addOperator(address),operators,False
removeOperator(address),operators,False
constructor(),,False
"encodeData(address,int64,uint32,int64,uint8,uint256,address)",,False
ethSignedMessageHash(bytes32),,False
"recover(bytes32,bytes)",,False
"executeMarkMetaTx(address,int64,uint32,int64,uint8,uint256,bytes)","nonces, nonces",True
"forceMark(address,int64,uint32,int64,uint8)",,False
"getAddressesByLandType(uint8,int64)","addressesByLandType, addressesByLandType, addressesByLandType, latestMarkByAddress, addressesByLandType, addressesByLandType, latestMarkByAddress",False
meta_nonce(address),nonces,False
kill(),,True
