Function Name,State Variables Modified,Can Transfer Ether
transferOwnership(address),"owner, owner",False
"tokenFallback(address,uint256,bytes)",,False
"tokenFallback(address,uint256,bytes)",,False
EthMatch(uint256),"startTime, master, gasReq",True
function()publicpayable{maker(msg.sender);}(),,True
maker(address),"gasReq, startTime, master, master, master",False
mastery(),,True
mastery(address),"startTime, MASTERY_THRESHOLD, MASTERY_THRESHOLD, master, master, master",False
setGasReq(uint256),gasReq,False
fund(),MASTERY_THRESHOLD,False
