Function Name,State Variables Modified,Can Transfer Ether
isOwner(address),,False
getOwner(),,False
Ownership(),owner,True
isOwner(address),owner,False
getOwner(),owner,False
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint)",,False
"transferFrom(address,address,uint)",,False
"approve(address,uint)",,False
"allowance(address,address)",,False
"notifyTokensReceived(address,uint)",,False
"notifyTokensReceived(address,uint)",,True
retrieveTokens(address),,False
retrieveTokens(address),,True
isEnded(),,False
contribute(),,False
contributeFor(address),,False
withdrawTokens(),,False
withdrawEther(),,False
refund(),,False
"DcorpPersonalCrowdsaleProxy(address,address)","target, member",False
function()publicpayable{target.contributeFor.value(msg.value)(member);}(),"target, member",False
contribute(),,False
contributeFor(address),,False
DcorpCrowdsaleProxy(),stage,False
"setup(address,address,uint,uint)","drpsToken, drpuToken, factorWeight, factorContributed",False
"attachCrowdsale(address,address)","stage, crowdsale, token",False
deploy(),stage,False
createPersonalDepositAddress(),,True
createPersonalDepositAddressFor(address),,False
hasRecord(address),"records, recordIndex, recordIndex, records",False
contributedAmountOf(address),records,False
balanceOf(address),records,False
shareOf(address),"records, totalWeight, factorWeight, totalContributed, factorContributed, factorWeight, factorContributed, totalTokensReceived",False
requestTokensFromCrowdsale(),crowdsale,False
updateBalances(),"updating, totalTokensReceived, totalTokensWithdrawn, token, totalTokensReceived, updating",False
withdrawTokens(),"member, records, member, totalTokensWithdrawn, token, member",True
function()publicpayable{require(msg.sender==tx.origin);_handleTransaction(msg.sender);}(),,True
contribute(),,True
contributeFor(address),,False
retrieveTokens(address),token,False
KATXDcorpMemberProxy(),,False
