Function Name,State Variables Modified,Can Transfer Ether
pause(),,False
unpause(),,False
"mint(address,uint256)",,False
balanceOf(address),,False
"transfer(address,uint256)",,False
getTotalSupply(),,False
finishMinting(),,False
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
pause(),paused,False
unpause(),paused,False
TeamAndAdvisorsAllocation(address),"token, unlockedAt, canSelfDestruct",False
"addTeamAndAdvisorsAllocation(address,uint256)","teamAndAdvisorsAllocations, allocatedTokens, allocatedTokens, allocatedTokens, totalTeamAndAdvisorsAllocation, teamAndAdvisorsAllocations",False
unlock(),"unlockedAt, tokensCreated, tokensCreated, token, teamAndAdvisorsAllocations, teamAndAdvisorsAllocations, token",True
kill(),"canSelfDestruct, token, token, owner, owner",True
addToWhitelist(),allowedAddresses,False
removeFromWhitelist(),allowedAddresses,False
isWhitelisted(address),allowedAddresses,False
"Crowdsale(uint256,uint256,uint256,address)","startTime, endTime, rate, wallet",False
function()externalpayable{buyTokens(msg.sender);}(),,True
buyTokens(address),"rate, weiRaised, weiRaised, token",True
hasEnded(),endTime,False
finalize(),"isFinalized, isFinalized",False
"TokenCrowdsale(uint256,uint256,address,uint256,address,address)","whitelist, rewardWallet",False
setRate(uint256),"rate, rate",False
"mintTokenForPreCrowdsale(address,uint256)","startTime, token, PRE_CROWDSALE_CAP, token",False
setTeamWalletAddress(address),teamAndAdvisorsAllocation,False
buyTokens(address),"token, TOTAL_TOKENS_FOR_CROWDSALE, rate, trackBuyersPurchases, PERSONAL_CAP, trackBuyersPurchases, trackBuyersPurchases, token, TOTAL_TOKENS_FOR_CROWDSALE, TOTAL_TOKENS_FOR_CROWDSALE, token, rate, remainderPurchaser, remainderAmount, weiRaised, weiRaised, token",True
hasEnded(),"token, TOTAL_TOKENS_FOR_CROWDSALE",False
