Function Name,State Variables Modified,Can Transfer Ether
constructor(),,True
setPlanActiveTime(uint256),plan_active_time,False
getPlanActiveTime(),plan_active_time,False
newCFO(string),,False
"distribute(address,uint256)",,True
potAddup(),,True
buy(),"activated_, plan_active_time, activated_, plyr_, plyr_",True
"function()publicisHuman()isActivated()payable{uint256_now=now;addressbuyer=msg.sender;require((_now>=plan_active_time),""sorry, buy before start"");require((msg.value>0),""sorry, buy zero eth"");plyr_[buyer].ethIn=(plyr_[buyer].ethIn).add(msg.value);totalETHin=totalETHin.add(msg.value);emitonRecieveEth(buyer,msg.value,_now);}()","plan_active_time, plyr_, plyr_",True
queryhashcodeused(bytes32),"txRec_, txRec_",False
query2noactive(bytes32),"txRec_, txRec_",False
withdraw(bytes32),"plyr_, txRec_, txRec_, txRec_, txRec_",True
"approve(string,string,string,string,uint256)","txRec_, txRec_, txRec_, plyr_, plyr_",True
getUserInfo(string),"plyr_, plyr_",False
