Function Name,State Variables Modified,Can Transfer Ether
assignInitialAddresses(),"balanceOf, balanceOf, initialSupplyPerAddress, initialAddress",False
burn(uint256),"balanceOf, balanceOf, burnt",True
"transfer(address,uint)","balanceOf, balanceOf, balanceOf",True
"transfer(address,uint,bytes)","balanceOf, balanceOf, balanceOf",True
"transferFrom(address,address,uint)","_allowances, _allowances, balanceOf, balanceOf, balanceOf, _allowances",True
"approve(address,uint)",_allowances,True
"allowance(address,address)",_allowances,False
updateCost(uint256),currentCost,False
servicePayment(uint),"currentCost, balanceOf, currentCost, inrSessions, balanceOf, burnt",True
dividendRegistration(),"dividendAddress, dividendAddress, qualifiedAddress, blockStats, diviClaims",True
HODLRegistration(),"HODLERAddress, HODLERAddress, qualifiedAddress, hodlBlocks, hodlAmt",True
Tier_Starter_Registration(),"TierStarterDividendAddress, qualifiedAddress, Tier1blocks, Tier1Amt, t1active",True
Tier_Basic_Registration(),"TierBasicDividendAddress, qualifiedAddress, Tier2blocks, Tier2Amt, t2active",True
Tier_Classic_Registration(),"TierClassicDividendAddress, qualifiedAddress, Tier3blocks, Tier3Amt, t3active",True
Tier_Wildcat_Registration(),"TierWildcatDividendAddress, qualifiedAddress, Tier4blocks, Tier4Amt, t4active",True
Tier_Rainmaker_Registration(),"TierRainmakerDividendAddress, qualifiedAddress, Tier5blocks, Tier5Amt, t5active",True
claimINRDividends(),balanceOf,True
