Function Name,State Variables Modified,Can Transfer Ether
constructor(),_admin,True
admin(),_admin,False
name(),,False
symbol(),,False
totalSupply(),_totalSupply,False
balanceOf(address),balances,False
ownerOf(uint256),"tokenExists, tokenOwners",False
"approve(address,uint256)",,True
takeOwnership(uint256),"tokenExists, balances, tokenOwners, balances",True
"transfer(address,uint256)","tokenExists, balances, tokenOwners, balances",True
tokenMetadata(uint256),,False
"createtoken(string,string,string,string,string,uint256)","_admin, index, tokenOwners, index, tokenExists, index, index, balances, _totalSupply",True
"updatetoken(uint256,string,string,string,string,string,uint256,bool)","_admin, tokenExists",True
buytoken(uint256),"tokenOwners, tokenExists, tokenOwners, balances, balances",True
selltoken(uint256),tokenExists,True
changeadmin(address),"_admin, _admin",True
