Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
transferOwnership(address),pendingOwner,False
claimOwnership(),"owner, pendingOwner, owner, pendingOwner, pendingOwner",False
"constructor(address,address)","wallet, jackpot",False
function()externalpayable{require(gasleft()>150000);setBet(msg.sender);}(),,True
setBet(address),"minBet, balances, balances, balances, walletPercent, nextRoundPercent, jackpotPercent, winners, balances, balances, balances, balances, jackpot, wallet",True
getWinner(uint),"winners, winners, wallet",False
getGain(uint),"balances, balances",True
changeRoundTime(uint),roundTime,False
changeStartTime(uint),startTime,False
changeWallet(address),wallet,False
changeJackpot(address),jackpot,False
changeMinimalBet(uint),minBet,False
"changePercents(uint,uint,uint,uint)","walletPercent, nextRoundPercent, jackpotPercent",False
getCurrentRound(),"startTime, roundTime",False
getPreviosRound(),,False
getRoundBalance(uint),balances,False
getRoundByTime(uint),"startTime, roundTime",False
