Function Name,State Variables Modified,Can Transfer Ether
owner(),_owner,False
isOwner(),_owner,True
renounceOwnership(),"_owner, _owner",False
transferOwnership(address),"_owner, _owner",False
"transfer(address,uint256)",,False
balanceOf(address),,False
"burnFrom(address,uint256)",,False
"constructor(address,address,address)","SDUM, SDU",False
"receiveApproval(address,uint256,address,bytes)",SDUM,False
"exchange(address,uint256)","SDUM, SDU",True
function()externalpayable{withdraw();}(),,False
withdraw(),SDU,True
getDeposit(address),,False
getDividends(address),,False
"withdrawERC20(address,address)",,True
