Function Name,State Variables Modified,Can Transfer Ether
hasEnded(),"endTime, token, hardCap",False
hasStarted(),startTime,False
claimRefund(),"isFinalized, vault, weiRaised",True
goalReached(),"weiRaised, goal",False
init(),"isInit, token, isInit, bonusProvider, token, token, token, token, token, bonusProvider, bonusProvider",False
"buyForBitcoin(address,uint)",,True
"getBonusAmount(address,uint,uint,uint32)",,False
"addDelayedBonus(address,uint,uint)",,False
"releaseBonus(address,uint)",token,True
getDelayedBonusAmount(address),,False
"sendBonus(address,uint)",token,True
releaseThisBonuses(),"token, token, returnAddressBonuses",True
name(),,False
symbol(),,False
decimals(),,False
returnFrozenFreeFunds(),frozenFunds,True
burn(uint),"paused, totalSupply, totalSupply",True
