Function Name,State Variables Modified,Can Transfer Ether
"constructor(uint256,string,string,address)","balanceOf, totalSupply, name, symbol, minter",False
"transfer(address,uint256)","balanceOf, balanceOf, balanceOf",True
"approve(address,uint256)",allowance,True
"transferFrom(address,address,uint256)","balanceOf, allowance, balanceOf, balanceOf, allowance",True
getTokenDetails(),"minter, name, symbol, totalSupply",False
"constructor(,uint256,string,address)","tokenContract, tokenPrice, phasename",False
"rbuyTokens(address,uint256)","tokenPrice, tokenContract, tokenContract, tokensSold",True
"approveone(address,uint256)",tokenContract,True
buyTokens(uint256),"tokenPrice, tokenContract, tokenContract, tokensSold",True
getmoney(),,True
endSale(),"tokenContract, tokenContract",True
