Function Name,State Variables Modified,Can Transfer Ether
setOwner(address),owner,False
setState(bool),"pause, pause",False
"constructor(string,string,uint256)","symbol, name, owner, total, holds, owner, total, decimals, pause",True
onIncome(),"watermark, total, watermark, total, watermark",False
function()publicpayable{onIncome();}(),,False
bonus(),"watermark, fullfilled, holds",True
"setPrice(uint256,uint256)","sellPrice, toSell, holds",True
withdrawal(),"holds, fullfilled, watermark",True
buyFrom(address),"sellPrice, sellPrice, holds, holds, toSell, toSell, toSell, sellPrice",True
balanceOf(address),holds,False
"transfer(address,uint)",,True
"transferFrom(address,address,uint256)","allowance, allowance",True
"approve(address,uint256)",allowance,True
