Function Name,State Variables Modified,Can Transfer Ether
constructor(),approved,True
approve(address),approved,False
revokeApproval(address),approved,False
constructor(),"name, symbol, totalSupply, decimals",False
"issueDID(address,uint256)","totalSupply, totalSupply, DIDHolders, DIDHolders, DIDHolders, DIDHoldersArray, DIDHolders",False
"decrementDID(address,uint256)","DIDHolders, totalSupply, totalSupply, totalSupply, DIDHolders, DIDHolders, DIDHolders, DIDHolders",False
exchangeDIDForEther(uint256),"DistenseAddress, totalSupply, DIDHolders, DIDHolders, DIDHolders, DIDHolders, totalSupply, totalSupply, DIDHolders, DIDHolders",True
investEtherForDID(),"investedAggregate, investmentLimitAggregate, DistenseAddress, DIDHolders, totalSupply, totalSupply, DIDHolders, DIDHolders, DIDHolders, DIDHolders, DIDHolders, investedAggregate, investedAggregate, DIDHolders",True
"incrementDIDFromContributions(address,uint256)","DIDHolders, DIDHolders",False
incrementTasksCompleted(address),DIDHolders,False
pctDIDOwned(address),"DIDHolders, totalSupply",False
getNumWeiAddressMayInvest(address),"DIDHolders, investmentLimitAddress, DIDHolders, DistenseAddress",False
"rewardContributor(address,uint256)",,False
getWeiAggregateMayInvest(),"investmentLimitAggregate, investedAggregate",False
getNumDIDHolders(),DIDHoldersArray,False
getAddressBalance(address),DIDHolders,False
getNumContributionsDID(address),DIDHolders,False
getWeiInvested(address),DIDHolders,False
"calculateNumDIDToIssue(uint256,uint256)",,False
"calculateNumWeiToIssue(uint256,uint256)",,False
deleteDIDHolder(address),"DIDHoldersArray, DIDHoldersArray, DIDHoldersArray, DIDHoldersArray, DIDHolders, DIDHoldersArray, DIDHolders",False
setDistenseAddress(address),DistenseAddress,False
constructor(address),"DIDTokenAddress, pctDIDToDetermineTaskRewardParameter, pctDIDToDetermineTaskRewardParameterTitle, parameters, pctDIDToDetermineTaskRewardParameterTitle, pctDIDToDetermineTaskRewardParameter, parameterTitles, pctDIDToDetermineTaskRewardParameterTitle, pctDIDRequiredToMergePullRequest, pctDIDRequiredToMergePullRequestTitle, parameters, pctDIDRequiredToMergePullRequestTitle, pctDIDRequiredToMergePullRequest, parameterTitles, pctDIDRequiredToMergePullRequestTitle, votingIntervalParameter, votingIntervalParameterTitle, parameters, votingIntervalParameterTitle, votingIntervalParameter, parameterTitles, votingIntervalParameterTitle, maxRewardParameter, maxRewardParameterTitle, parameters, maxRewardParameterTitle, maxRewardParameter, parameterTitles, maxRewardParameterTitle, numDIDRequiredToApproveVotePullRequestParameter, numDIDRequiredToApproveVotePullRequestParameterTitle, parameters, numDIDRequiredToApproveVotePullRequestParameterTitle, numDIDRequiredToApproveVotePullRequestParameter, parameterTitles, numDIDRequiredToApproveVotePullRequestParameterTitle, numDIDRequiredToTaskRewardVoteParameter, numDIDRequiredToTaskRewardVoteParameterTitle, parameters, numDIDRequiredToTaskRewardVoteParameterTitle, numDIDRequiredToTaskRewardVoteParameter, parameterTitles, numDIDRequiredToTaskRewardVoteParameterTitle, minNumberOfTaskRewardVotersParameter, minNumberOfTaskRewardVotersParameterTitle, parameters, minNumberOfTaskRewardVotersParameterTitle, minNumberOfTaskRewardVotersParameter, parameterTitles, minNumberOfTaskRewardVotersParameterTitle, numDIDRequiredToAddTaskParameter, numDIDRequiredToAddTaskParameterTitle, parameters, numDIDRequiredToAddTaskParameterTitle, numDIDRequiredToAddTaskParameter, parameterTitles, numDIDRequiredToAddTaskParameterTitle, defaultRewardParameter, defaultRewardParameterTitle, parameters, defaultRewardParameterTitle, defaultRewardParameter, parameterTitles, defaultRewardParameterTitle, didPerEtherParameter, didPerEtherParameterTitle, parameters, didPerEtherParameterTitle, didPerEtherParameter, parameterTitles, didPerEtherParameterTitle, votingPowerLimitParameter, votingPowerLimitParameterTitle, parameters, votingPowerLimitParameterTitle, votingPowerLimitParameter, parameterTitles, votingPowerLimitParameterTitle",False
getParameterValueByTitle(bytes32),parameters,False
"voteOnParameter(bytes32,int256)","DIDTokenAddress, votingPowerLimitParameterTitle",True
getParameterByTitle(bytes32),parameters,False
getNumParameters(),parameterTitles,False
setDIDTokenAddress(address),DIDTokenAddress,False
"percent(uint,uint,uint)",,False
