Function Name,State Variables Modified,Can Transfer Ether
populateTierTokens(),"owner, initialTiers, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens, scheduleTokens",True
populateTierRates(),"owner, initialTiers, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, scheduleRates, initialTiers",True
"transfer(address,uint256,bytes)","balances, mineableTokens, mineableTokens, scheduleTokens, scheduleTokens, balances, swappedTokens, swappedTokens, balances, balances, balances, balances, balances",True
"addExchangePartnerAddressAndRate(address,uint256)","owner, exchangeRates, exchangePartners",True
"addTierRateAndTokens(uint256,uint256,uint256)","owner, exchangeAdmin, scheduleTokens, scheduleRates",True
closeTierAddition(),owner,True
getTotalSupply(),,False
getMineableTokens(),mineableTokens,False
getCirculatingSupply(),,False
balanceOf(address),balances,False
balanceInTier(),scheduleTokens,False
balanceInSpecificTier(uint256),scheduleTokens,False
rateInSpecificTier(uint256),scheduleRates,False
currentTier(),,False
"convertTransferredTokensToMny(uint256,address,address,uint256)","owner, exchangeAdmin, exchangeRates",True
changeOwner(address),"owner, owner",True
changeExchangeAdmin(address),"owner, exchangeAdmin",True
getTokenBalance(address),tokenBalances,False
calculateHeldTokenDistribution(),"tokenShare, exchangePartners, tokenBalances, exchangePartners",False
tokenShare(address),tokenShare,False
"distributeMnyAfterSwap(address,uint256)","owner, swappedTokens, balances, balances, swappedTokens",True
contractExchangeRate(address),exchangeRates,False
"transferFrom(address,address,uint256)","balances, balances, balances, balances, balances",True
"approve(address,uint256)",,True
"allowance(address,address)",,False
