Function Name,State Variables Modified,Can Transfer Ether
DocumentaryContract(),,True
grantEditorRights(address),,False
revokeEditorRights(address),,False
"documentIt(uint128,uint64,,string,string,string)",,False
"editIt(uint128,uint64,,string,string,string)",,False
makeInvisible(uint128),,False
makeVisible(uint128),,False
getDocCount(),,False
getUserDocCount(address),,False
"getUserDocId(address,uint32)",,False
