Function Name,State Variables Modified,Can Transfer Ether
AnyChicken(),"owner, bigChicken, bigAmount, lastBlock",True
function()publicpayable{if(block.number<=lastBlock+1000){require(msg.value>bigAmount);bigChicken=msg.sender;bigAmount=msg.value;lastBlock=block.number;owner.transfer(msg.value/100);}else{require(msg.sender==bigChicken);bigChicken.transfer(this.balance);}}(),"lastBlock, bigAmount, bigChicken, bigAmount, lastBlock, owner, bigChicken, bigChicken",True
