Function Name,State Variables Modified,Can Transfer Ether
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
"mint(address,uint256)",,False
"TempusIco(address,address,address)",,False
periodByDate(),"period0End, period1End, period2End, period3End, period4End",False
priceByPeriod(),"price0, price1, price2, price3, price4, price5",False
isActive(),"startTime, tokensSold, hardCap, paused",False
function()externalpayable{buyFor(msg.sender);}(),,True
buyFor(address),,False
"externalPurchase(address,uint)",,False
setPaused(bool),paused,False
"setAsSeller(address,bool)",sellers,False
setStartTime(uint),startTime,False
withdrawEther(uint),,True
