Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint)",,False
"transferFrom(address,address,uint)",,False
"approve(address,uint)",,False
CentralityGiftShop(),owner,True
setPaymentContractAddress(address),paymentContractAddress,False
withdraw(),"paymentContractAddress, paymentContractAddress, paymentContractAddress",True
"addInventory(bytes32,string,string,string,string,uint,uint)","stock, stockPrice, stockAvailableQuantity, stocks",False
removeInventory(bytes32),"stocks, stocks",False
"purchaseFor(address,bytes32,uint)","stockPrice, stockPrice, stockAvailableQuantity, stock, stockAvailableQuantity, stockAvailableQuantity",False
getStockLength(),stocks,False
getOrderLength(address),,False
"getOrder(address,uint)",,False
"purchase(bytes32,uint)","stocks, stockPrice, stockPrice, stockAvailableQuantity, paymentContractAddress, stock, stockAvailableQuantity, stockAvailableQuantity",True
function()public{revert();}(),,False
