Function Name,State Variables Modified,Can Transfer Ether
addOwner(address),,False
deleteOwner(address),,False
chkOwner(address),,False
setStartTime(uint),baseStartTime,False
setDistBalances(address),,False
"setPartialRelease(address,uint256)","decimals, decimals",False
setAllRelease(address),,False
getDistBalances(address),,False
addTokenTotal(uint256),"decimals, decimals",True
unFreezenAccount(address),freezed,False
burn(uint256),"decimals, decimals, decimals",True
"burnFrom(address,uint256)","decimals, decimals, decimals, decimals",True
freezenAccount(address),freezed,False
kill(),"founder, founder",True
