Function Name,State Variables Modified,Can Transfer Ether
"transferFrom(address,address,uint)",,False
"createPayment(address,uint,uint,uint,bool)","payments, currentId, paymentIds, currentId, currentId, currentId",True
cancelPayment(uint64),"payments, payments, payments",True
payBond(uint64),"payments, payments, payments, payments, payments, payments, payments",True
"returnTokensToSender(uint64,uint)","payments, payments, payments, payments, payments, payments",True
"topUp(uint64,uint)","payments, payments, payments",True
"releasePayment(uint64,uint)","payments, payments, payments, payments, payments, payments",True
"scorchPayment(uint64,uint256)","payments, payments, scorchAddress, payments, payments",True
claimTimedOutPayment(uint64),"payments, payments, payments, payments",True
getNumPayments(),paymentIds,False
getPaymentsForAccount(address),"paymentIds, paymentIds, paymentIds, payments, paymentIds, paymentIds, payments, paymentIds, paymentIds",False
extendInactionTimeout(uint64),payments,False
