Function Name,State Variables Modified,Can Transfer Ether
"execute(address,address,address,uint256)",,False
"create(address,uint256,bytes32)",,False
setUriBase(string),,False
schemaId(),,False
tokenImprint(uint256),,False
constructor(),"addressToAbility, zeroAbilityCount",True
"grantAbilities(address,uint256)","addressToAbility, zeroAbilityCount, zeroAbilityCount",False
"revokeAbilities(address,uint256)","addressToAbility, zeroAbilityCount, zeroAbilityCount",False
"isAble(address,uint256)",addressToAbility,False
"create(address,address,uint256,bytes32)",,False
"setProxy(uint32,address)",idToProxy,False
"perform(,)","orderCancelled, orderPerformed, orderPerformed",True
cancel(),"orderPerformed, orderCancelled",True
getOrderDataClaim(),,False
"isValidSignature(address,bytes32,)",,False
