Function Name,State Variables Modified,Can Transfer Ether
decimals(),,False
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"allowance(address,address)",,False
constructor(),contractOwner,True
changeContractOwnership(address),pendingContractOwner,False
claimContractOwnership(),"pendingContractOwner, contractOwner, pendingContractOwner, contractOwner, pendingContractOwner, pendingContractOwner",True
transferOwnership(address),"contractOwner, contractOwner, pendingContractOwner",False
transferContractOwnership(address),,True
withdrawTokens(),contractOwner,True
withdrawEther(),contractOwner,True
"transferEther(address,uint256)",,True
"isAllowed(address,bytes32)",,False
hasAccess(address),,False
setManager(),manager,False
"setUInt(bytes32,bytes32,uint)",,False
"getUInt(bytes32,bytes32)",crates,False
"setAddress(bytes32,bytes32,address)",,False
"getAddress(bytes32,bytes32)",crates,False
"setBool(bytes32,bytes32,bool)",,False
"getBool(bytes32,bytes32)",crates,False
"setInt(bytes32,bytes32,int)",,False
"getInt(bytes32,bytes32)",crates,False
"setUInt8(bytes32,bytes32,uint8)",,False
"getUInt8(bytes32,bytes32)",crates,False
"setBytes32(bytes32,bytes32,bytes32)",,False
"getBytes32(bytes32,bytes32)",crates,False
"setAddressUInt8(bytes32,bytes32,address,uint8)",,False
"getAddressUInt8(bytes32,bytes32)","crates, crates",False
"setString(bytes32,bytes32,string)",,False
"getString(bytes32,bytes32)",crates,False
"constructor(,bytes32)",store,False
"constructor(,bytes32)",allowanceProxiesStorage,False
addAllowanceProxy(address),"store, allowanceProxiesStorage",False
removeAllowanceProxy(address),"store, allowanceProxiesStorage",False
isAllowanceProxy(address),"store, allowanceProxiesStorage",False
