Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),investors,False
"allowance(address,address)",allowed,False
"approve(address,uint256)","investors, contractIsWorking",True
"transfer(address,uint256)","investors, contractIsWorking",True
"transferFrom(address,address,uint256)","investors, investors, contractIsWorking, investors, allowed, investors, investors, investors, investors, allowed, allowed",True
AMBTICO(),"owner, dividends",True
setTokenPrice(uint256),"saleSectionPrice, saleSectionDiscounts, saleSectionPrice, saleSectionInvest, saleSectionPrice, saleSectionCount",False
startICO(),"contractIsWorking, mode, bountyManager, totalSupply, TOKEN_MAX_SUPPLY, investors, TOKEN_MAX_SUPPLY, BOUNTY_TOKENS, RESERV_TOKENS, investors, bountyManager, BOUNTY_TOKENS, investors, owner, RESERV_TOKENS, tokenSold, investors, bountyManager, investors, owner, mode, mode, investors",False
getCurrentTokenPrice(),"currentSection, saleSectionCount, saleSectionPrice, currentSection",False
function()publicpayable{invest();}(),,False
invest(),,True
"investWithBitcoin(address,uint256)",,False
finishICO(),,False
getInvestedAmount(address),investors,False
"activateAddress(address,bool)","contractIsWorking, mode, icoFinishTime, KYC_REVIEW_PERIOD, investors",False
isAddressActivated(address),investors,False
declareDividend(uint256),dividendCandidate,False
confirmDividend(uint256),"contractIsWorking, dividendCandidate, mode, dividends, dividendCandidate, dividends, dividendCandidate, dividendCandidate",False
claimDividend(),"contractIsWorking, mode, investors, ONE_TOKEN",True
getDividendInfo(),"dividends, dividends",False
setBuyBackPrice(uint256),"mode, buyBackPriceWei",False
buyback(),"contractIsWorking, mode, buyBackPriceWei, investors",True
refund(),"contractIsWorking, mode, investors, investors, investors, investors, investors, investors",True
destroyContract(),"mode, icoFinishTime, REFUND_PERIOD, owner",False
transferOwnership(address),"contractIsWorking, owner, owner",False
setBountyManager(address),"investors, mode, bountyManager, bountyManager, mode, bountyManager, bountyManager, bountyManager, investors",True
setDividendManager(address),"dividendManager, dividendManager",False
setDApp(address),"dApp, dApp",False
"transferBounty(address,uint256)","contractIsWorking, mode, bountyManager",True
burnTokens(uint256),"contractIsWorking, mode, investors, investors, totalSupply, totalSupply",True
withdrawFunds(uint),mode,True
addFunds(),contractIsWorking,True
pauseContract(),"contractIsWorking, contractIsWorking, mode, contractIsWorking",False
restoreContract(),"contractIsWorking, contractIsWorking, mode, contractIsWorking",False
