Function Name,State Variables Modified,Can Transfer Ether
constructor(uint256),"commissionFee, owner",True
changeCommissionFee(uint256),commissionFee,False
changeOwner(address),"owner, owner",False
deposit(bytes32),"commissionFee, transferToPassword, transferToPassword, indexToAddress, indexToAddress, passwordToAddress",True
getTransfer(bytes32),"transferToPassword, transferToPassword, transferToPassword, commissionFee, totalFee, commissionFee, transferToPassword",True
"AdvancedDeposit(bytes32,bytes32)","commissionFee, transferToPassword, transferToPassword, indexToAddress, indexToAddress, passwordToAddress",True
"getAdvancedTransfer(bytes32,bytes32)","transferToPassword, transferToPassword, transferToPassword, commissionFee, totalFee, commissionFee, transferToPassword",True
viewIndexNumber(),indexToAddress,True
viewPassword(uint256),"passwordToAddress, transferToPassword",True
emergency(bytes32),"transferToPassword, commissionFee, totalFee, commissionFee, transferToPassword",True
withdrawFee(),"totalFee, totalFee, totalFee, totalFee",True
withdraw(),,True
