Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
"function()publicpayableisActivated()isHuman()isWithinLimits(msg.value){buy(round_[rID_].team,"""");}()","round_, rID_",False
"buy(uint256,bytes32)","round_, rID_, round_, rID_, round_, rID_, round_, rID_, pIDxAddr_, plyr_, plyr_, pIDxName_, plyr_, plyr_, round_, rID_, round_, rID_, minTms_, round_, rID_, round_, rID_, round_, rID_, round_, rID_, killingGap_",True
withdraw(),"pIDxAddr_, rID_, rID_, plyrRnds_, plyrRnds_, round_, round_, plyrRnds_, round_, plyrRnds_, plyr_, plyr_, plyr_, plyr_, plyr_, plyr_, plyr_",True
registerNameXID(string),"registrationFee_, pIDxAddr_, pIDxName_, plyr_, pIDxName_, plyr_, plyr_",True
"setTeamName(uint256,string)","round_, rID_, pIDxAddr_, rndTms_, rID_, registrationFee_, rndTIDxName_, rID_, rndTms_, rID_, rndTIDxName_, rID_, plyr_, plyr_, plyr_",True
deposit(),"pIDxAddr_, plyr_, plyr_",True
checkIfNameValid(string),pIDxName_,False
getNextKillingAfter(),"round_, rID_, round_, rID_, killingGap_",False
getPlayerInfoByAddress(address),"pIDxAddr_, plyr_, plyr_, plyr_, plyrRnds_, rID_",True
"getPlayerRoundTeamBought(uint256,uint256,uint256)","rID_, plyrRnds_",False
"getPlayerRoundBought(uint256,uint256)","rID_, round_, plyrRnds_",False
getPlayerRounds(uint256),"rID_, rID_, rID_, plyrRnds_, plyrRnds_, round_, round_",False
getLastRoundInfo(),"rID_, round_, round_, round_, rndTms_, rndTms_, round_",False
getCurrentRoundInfo(),"rID_, round_, rID_, round_, rID_, round_, rID_, round_, rID_, round_, rID_, round_, rID_, round_, rID_, killingGap_, round_, rID_, round_, rID_, round_, rID_, round_, rID_, round_, rID_",False
getTeamInfoByID(uint256),"round_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_",False
getTeamsInfo(),"round_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_, rndTms_, rID_",False
getTeamLeaders(),"round_, rID_, rndTms_, rID_, rndTms_, rID_, plyr_, rndTms_, rID_",False
getProfit(uint256),"round_, rID_, plyrRnds_, rID_, plyrRnds_, rID_, round_, rID_, rndTms_, rID_",False
getPreviousProfit(uint256),"rID_, rID_, plyrRnds_, plyrRnds_, round_, round_, plyrRnds_, round_",False
getNextKeyPrice(uint256),"round_, rID_, rndTms_, rID_",False
"getEthFromKeys(uint256,uint256)","round_, rID_, rndTms_, rID_",False
"getKeysFromEth(uint256,uint256)","round_, rID_, rndTms_, rID_",False
activate(),"activated_, activated_, plyr_, owner, plyr_, pIDxAddr_, owner, pIDxName_, pID_, rID_, round_, round_",False
setMinTms(uint256),minTms_,False
setMaxTms(uint256),maxTms_,False
setRoundGap(uint256),roundGap_,False
setKillingGap(uint256),killingGap_,False
