Function Name,State Variables Modified,Can Transfer Ether
transferOwnership(address),"owner, owner",False
renounceOwnership(),"owner, owner",False
pause(),paused,True
unpause(),paused,True
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)","allowance, allowance",True
"approve(address,uint256)",allowance,True
"increaseAllowance(address,uint256)","allowance, allowance, allowance",True
"decreaseAllowance(address,uint256)","allowance, allowance, allowance",True
burn(uint256),"balanceOf, balanceOf, totalSupply, totalSupply",True
"burnFrom(address,uint256)","allowance, allowance, balanceOf, balanceOf, totalSupply, totalSupply",True
"batchTransfer(,)",,True
"lock(address,uint8,,)","lockData, lockData, lockData, lockData, lockData",False
"mint(address,uint256)","mintBegintime, mintPerday, mintBegintime, mintPerday, mintTotal, mintTotal, mintTotal, mintMax, mintTotal, mintMax",False
mintToMax(address),"mintBegintime, mintMax, mintPerday, mintBegintime, mintPerday, mintTotal, mintMax, mintTotal, mintMax, mintTotal, mintTotal, mintTotal",False
constructor(),"owner, balanceOf, totalSupply, totalSupply",False
