Function Name,State Variables Modified,Can Transfer Ether
GladiethersOraclize(),"m_Owner, gasprice",True
getOraclizePrice(),"totalGas, gasprice, eth_price",False
scheduleFight(),"totalGas, queryIdToGladiator",True
getGladiatorPower(address),,False
