Function Name,State Variables Modified,Can Transfer Ether
GOOGToken(),"totalSupply, balanceOf, totalSupply",True
"transfer(address,uint256)","balanceOf, balanceOf, balanceOf",True
"approve(address,uint256)",allowance,True
"transferFrom(address,address,uint256)","balanceOf, allowance, balanceOf, balanceOf, allowance",True
burn(uint256),"balanceOf, balanceOf, totalSupply",True
"burnFrom(address,uint256)","balanceOf, allowance, balanceOf, allowance, totalSupply",True
GOOGTokenSale(),"tokenContract, tokenPrice, tokenRate",True
buyTokens(),"tokenRate, tokenContract, tokenContract, tokensSold",True
"function()payablepublic{uint256_numberOfTokens;_numberOfTokens=multiply(msg.value,tokenRate);require(tokenContract.balanceOf(this)>=_numberOfTokens);require(tokenContract.transfer(msg.sender,_numberOfTokens));tokensSold+=_numberOfTokens;Sell(msg.sender,_numberOfTokens);}()","tokenRate, tokenContract, tokenContract, tokensSold",True
setPrice(uint256),tokenPrice,True
setRate(uint256),tokenRate,True
endSale(),"tokenContract, tokenContract",True
withdraw(),,True
withdrawPartial(uint256),,True
