Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
renounceOwnership(),"owner, owner",False
transferOwnership(address),,True
transferOwnership(address),pendingOwner,False
claimOwnership(),"owner, pendingOwner, owner, pendingOwner, pendingOwner",False
cancelOwnershipTransfer(),"pendingOwner, owner",False
add(address),,False
contains(address),,False
elementAt(uint256),,False
getTheNumberOfElements(),,False
constructor(),holderSet,False
balanceOf(address),balances,False
"addBalance(address,uint256)","balances, balances",False
"subBalance(address,uint256)","balances, balances",False
"setBalance(address,uint256)",balances,False
"setBalanceBatch(,)",,False
getTheNumberOfHolders(),holderSet,False
getHolder(uint256),holderSet,False
