Function Name,State Variables Modified,Can Transfer Ether
"constructor(uint256,uint8,string,string,bool)","decimals, symbol, name, isLocked, owner, totalSupply, decimals, totalSupply",True
balanceOf(address),,False
"transfer(address,uint256)",isLocked,True
"transferFrom(address,address,uint256)",isLocked,True
"approve(address,uint256)",isLocked,True
"allowance(address,address)",,False
burn(uint256),"owner, isLocked, totalSupply",True
setOwner(address),"owner, owner, owner, owner",True
lock(),"owner, isLocked, isLocked, owner, isLocked",True
unLock(),"owner, isLocked, isLocked, owner, isLocked",True
