Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
constructor(),"owner, adminOwner",True
transferOwnership(address),"owner, owner",False
transferAdminOwnership(address),"adminOwner, adminOwner",False
constructor(),token,False
function()public{}(),,False
"transferManyDirect(,uint256)",,True
"transferDirect(address,uint256)","token, recipients, recipients, token, grandTotalClaimed, grandTotalClaimed",True
returnTokens(),"token, token, owner",True
"refundTokens(address,)",,True
constructor(),,False
