Function Name,State Variables Modified,Can Transfer Ether
myLoveBlockCount(),ownerToNumber,True
totalLoveBlocks(),locks,False
"createLoveBlock(string,bool)","locks, lockToOwner, ownerToNumber, ownerToNumber",True
myLoveBlocks(),"ownerToNumber, locks, lockToOwner",True
