Function Name,State Variables Modified,Can Transfer Ether
owner(),_owner,False
isOwner(),_owner,True
renounceOwnership(),"_owner, _owner",False
transferOwnership(address),,True
"setManagerReward(uint8,uint8,uint8)","managerTokenReward, managerEthReward, managerCustomerReward",False
"setReferralReward(uint8,uint8)","referralTokenReward, referralCustomerReward",False
getManagerTokenReward(),managerTokenReward,False
getManagerEthReward(),managerEthReward,False
getManagerCustomerReward(),managerCustomerReward,False
getReferralTokenReward(),referralTokenReward,False
getReferralCustomerReward(),referralCustomerReward,False
"getCustomerReward(address,uint256,bool)","managerCustomerReward, referralCustomerReward",False
getEthReward(uint256),managerEthReward,False
"getTokenReward(address,uint256,bool)","managerTokenReward, referralTokenReward",False
isProvider(address),provider,False
isSalesManager(address),salesManager,False
setProvider(address),provider,False
deactivateProvider(address),"provider, provider",False
setSalesManager(address),salesManager,False
deactivateSalesManager(address),"salesManager, salesManager",False
"setWhitelisted(address,uint16)",whitelist,False
deleteFromWhitelist(address),whitelist,False
getWhitelistedZone(address),"whitelist, whitelist",False
isWhitelisted(address),whitelist,False
"transfer(address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
"constructor(uint256,address,)","_rate, _wallet, _token",False
token(),_token,False
wallet(),_wallet,False
rate(),_rate,False
weiRaised(),_weiRaised,False
"buyTokens(address,address)","_weiRaised, _weiRaised",True
"constructor(uint256,uint256)","_openingTime, _closingTime",False
openingTime(),_openingTime,False
closingTime(),_closingTime,False
isOpen(),"_openingTime, _closingTime",False
hasClosed(),_closingTime,False
withdrawTokens(address),"_balances, _balances",False
balanceOf(address),_balances,False
constructor(address),_tokenWallet,False
tokenWallet(),_tokenWallet,False
remainingTokens(),"_tokenWallet, _tokenWallet",False
"constructor(uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,address,,address)","_unlock1, _unlock2, bonusPeriod, bonusAmount, _minAmount",False
setMinAmount(uint256),_minAmount,False
weiRaised(),_weiRaised,False
weiRefRaised(),_weiRefRaised,False
totalManagerRewards(),_totalManagerRewards,False
changeRate(uint256),,False
changeClosingTime(uint256),,False
minAmount(),_minAmount,False
"buyTokens(address,address)","_weiRaised, _weiRaised, _totalManagerRewards, _totalManagerRewards, _weiRefRaised, _weiRefRaised",True
lockedHasEnd(),_unlock1,False
lockedTwoHasEnd(),_unlock2,False
withdrawTokens(address),"_balances, _balances, _balances",False
balanceOf(address),_balances,False
getBonusAmount(uint256),"bonusPeriod, bonusAmount",False
calculateTokens(uint256),,False
"lockedTokens(address,uint256)","_balances, _balances",False
