Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
"transfer(address,uint256)",,True
balanceOf(address),,False
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
CityMayor(),"unitedNations, unitedNations, UNITED_NATIONS_FUND, UNITED_NATIONS_FUND",True
"AdminBuyForSomeone(uint16,address)","unitedNations, cities, cities, cities, cities, countries, ECONOMY_BOOST, cities",True
"makeOfferForCityForSomeone(uint16,uint256,address)","unitedNations, cities, cities, offers, totalOffer, totalOffer, cities",True
adminWithdraw(uint256),"unitedNations, totalOffer",True
adminAddCountry(string),"unitedNations, countries",True
"adminAddCity(string,uint256,uint16)","unitedNations, cities, MAX_CITIES, cities, countries",True
"adminAddMonument(string,uint256,uint16)","unitedNations, monuments, cities",True
"adminEditCity(uint16,string,uint256,address)","unitedNations, cities, cities, cities, cities",True
buyCity(uint16),"cities, cities, cities, cities, countries, ECONOMY_BOOST, cities",True
"sellCityForEther(uint16,uint256)","cities, cities, cities",True
cancelSellCityForEther(uint16),"cities, cities",True
resolveSellCityForEther(uint16),"cities, BUY_CITY_FEE, cities, cities, cities",True
"makeOfferForCity(uint16,uint256)","cities, cities, offers, totalOffer, totalOffer, cities",True
cancelOfferForCity(uint256),"offers, totalOffer, totalOffer, offers, offers, offers",True
"acceptOfferForCity(uint256,uint16,uint256)","cities, offers, BUY_CITY_FEE, cities, totalOffer, totalOffer, cities, cities, cities, offers, offers, offers",True
"buyMonument(uint256,uint256)","monuments, MONUMENT_UN_FEE, MONUMENT_CITY_FEE, unitedNations, unitedNations, cities, monuments, monuments, monuments",True
