Function Name,State Variables Modified,Can Transfer Ether
Owned(),owner,False
transferOwnership(address),"owner, owner",False
balanceOf(address),,False
"transfer(address,uint256)",,False
BlupassICO(),"RATE, BLU, owner",False
function()publicpayable{contribute();}(),,False
contribute(),"totalRaised, totalRaised, RATE, BLU, totalDistributed, totalDistributed, BLU, owner, owner, totalRaised",True
addToWhiteList(address),,False
removeFromWhiteList(address),,False
checkIfWhiteListed(address),,False
stopICO(),isStopped,False
resumeICO(),isStopped,False
claimTokens(),"BLU, BLU, owner",True
