Function Name,State Variables Modified,Can Transfer Ether
returnAmountOfELIXAddressCanProduce(address),burnAmountAllowed,False
"importGenesisPairs(,)","devAddress, genesisImportsComplete, isNewParent, returnChildForParentNew, totalSupply, numRewardsAvailable, numRewardsAvailableSetForChildAddress",False
lockGenesisImports(),"devAddress, genesisImportsComplete",False
"importAmountForAddresses(,)","devAddress, balanceImportsComplete, totalSupply",False
"removeAmountForAddresses(,)","devAddress, balanceImportsComplete, totalSupply",False
"manuallySetNumRewardsAvailableForChildAddress(address,uint256)","devAddress, genesisImportsComplete, numRewardsAvailable, numRewardsAvailableSetForChildAddress",False
removeFromTotalSupply(uint256),"devAddress, balanceImportsComplete, totalSupply",False
parentAddress(address),,False
returnChildAddressForParent(address),,False
numRewardsUsed(address),,False
