Function Name,State Variables Modified,Can Transfer Ether
"transfer(address,uint)",,False
WEACrowdsale(),"startDate, endDate, price, token",True
setOwner(address),,True
setCreator(address),,True
setStartDate(uint256),startDate,True
setEndDate(uint256),endDate,True
setPrice(uint256),price,True
setToken(address),token,True
"sendToken(address,uint)",token,True
start(),,True
stop(),,True
"function()payablepublic{require(active);require(msg.value>0);require(now>startDate);require(now<endDate);uintamount=msg.value*price;amount=amount/1ether;require(amount>0);token.transfer(msg.sender,amount);FundTransfer(msg.sender,amount,true);owner.transfer(msg.value);}()","startDate, endDate, price, token",True
