Function Name,State Variables Modified,Can Transfer Ether
"function()externalpayable{if(msg.value>0ether){addressreferrer=_bytesToAddress(msg.data);if(invested[referrer]>0&&referrer!=msg.sender){uintreferrerBonus=msg.value*10/100;uintreferralBonus=msg.value*3/100;collected[referrer]+=referrerBonus;collected[msg.sender]+=referralBonus;referrers[msg.sender].push(Refer(referrer,now,msg.value,referralBonus));referrals[referrer].push(Refer(msg.sender,now,msg.value,referrerBonus));}if(start<now){if(invested[msg.sender]!=0){collected[msg.sender]=availableDividends(msg.sender);}lastInvestmentTime[msg.sender]=now;}else{lastInvestmentTime[msg.sender]=start;}if(invested[msg.sender]==0)investorsCount++;investedTotal+=msg.value;invested[msg.sender]+=msg.value;administrationFund.transfer(msg.value*15/100);emitinvestment(msg.sender,msg.value,invested[msg.sender],referrer);}else{uintwithdrawalAmount=availableWithdraw(msg.sender);if(withdrawalAmount!=0){emitwithdraw(msg.sender,withdrawalAmount,invested[msg.sender]);msg.sender.transfer(withdrawalAmount);lastInvestmentTime[msg.sender]=0;invested[msg.sender]=0;collected[msg.sender]=0;}}}()","invested, collected, collected, referrers, referrals, start, invested, collected, lastInvestmentTime, lastInvestmentTime, start, invested, investorsCount, investedTotal, invested, administrationFund, invested, invested, lastInvestmentTime, invested, collected",True
availableWithdraw(address),"start, invested, invested, invested",False
dailyDividends(address),"invested, invested, invested, invested, invested, invested",False
