Function Name,State Variables Modified,Can Transfer Ether
"indexOf(,uint32)",,False
PresidentElections(),,True
isFinished(),,False
isVoted(),,True
vote(uint32),,True
add(uint32),create_price,True
getCandidates(),,False
getVotes(),,False
setCreatePrice(uint),create_price,False
