Function Name,State Variables Modified,Can Transfer Ether
Utils(),,False
Authorizable(),"owner, authorizedCount, authorizedCount",True
transferOwnership(address),,True
acceptOwnership(),"owner, newOwner, owner, owner, newOwner, authorizedCount, authorizedCount, owner, newOwner, newOwner, owner",False
cancelOwnership(),newOwner,False
"authorized(address,)",,False
unAuthorized(address),"authorizedCount, authorizedCount",False
isAuthorized(address),,False
"receiveApproval(address,uint256,address,bytes)",,False
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
ERC20Token(),,False
totalSupply(),,False
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)",,True
balanceOf(address),,False
"approve(address,uint256)",,False
"allowance(address,address)",allowed,False
"increaseApproval(address,uint256)","allowed, allowed, allowed",True
"decreaseApproval(address,uint256)","allowed, allowed, allowed, allowed",True
FrozenToken(),,False
freeze(address),"frozedCount, frozedCount",False
unFreeze(address),"frozedCount, frozedCount",False
updFreezeEnabled(bool),"freezeEnabled, freezeEnabled",True
updAutoFreeze(bool),"autoFreeze, autoFreeze",True
isFreeze(address),,False
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)",,True
"approve(address,uint256)",,False
"increaseApproval(address,uint256)",,False
"decreaseApproval(address,uint256)",,False
"approveAndCall(address,uint256,bytes)",,True
"receiveApproval(address,uint256,address,bytes)",,True
mintFinish(),mintFinished,True
"mint(address,uint256)","freezeEnabled, autoFreeze, frozedCount, frozedCount",False
burn(uint256),"frozedCount, frozedCount",True
DapCarToken(),,False
"setupInfo(string,string,string)","version, publisher, description",True
withdraw(),,False
withdrawAmount(uint256),"owner, acceptAdminWithdraw",True
"withdrawTokens(address,uint256)","owner, acceptAdminWithdraw",True
balanceToken(address),,False
updAcceptAdminWithdraw(bool),"acceptAdminWithdraw, acceptAdminWithdraw",True
function()externalpayable{if(acceptDonate){donate();}}(),acceptDonate,False
updAcceptDonate(bool),"acceptDonate, acceptDonate",True
