Function Name,State Variables Modified,Can Transfer Ether
"HTLC(bytes32,address,uint)","digest, digest, dest, timeOut",True
claim(string),"digest, dest",False
function()publicpayable{}(),,False
refund(),timeOut,False
testHash(string),,False
"newXcat(bytes32,address,string,uint,string,uint,uint)",ledger,True
function()public{assert(0>1);}(),,False
"viewXCAT(address,address,bytes32)",ledger,False
