Function Name,State Variables Modified,Can Transfer Ether
hasEnded(),endBlock,False
addToWhitelist(address),whitelist,False
isWhitelisted(address),whitelist,False
buyTokens(address),,False
hasEnded(),"weiRaised, cap",False
buyTokens(address),,False
burn(uint256),"totalSupply, totalSupply",True
burn(uint256),,False
"setBuyerRate(address,uint256)","rate, startBlock, buyerRate, rate, rate",False
setInitialRate(uint256),"rate, startBlock, initialRate, rate, rate",False
setEndRate(uint256),"rate, startBlock, endRate, rate, rate",False
setWallet(address),"wallet, continuousSale",False
beginContinuousSale(),"isFinalized, token, continuousSale, continuousSale, continuousSale, owner",True
