Function Name,State Variables Modified,Can Transfer Ether
constructor(),lockRequestCount,False
constructor(address),custodian,False
requestCustodianChange(address),custodianChangeReqs,True
confirmCustodianChange(bytes32),"custodian, custodianChangeReqs, custodian",False
getTradeAllowed(),,False
getMintAllowed(),,False
getBurnAllowed(),,False
getBurnAllowed(),burnAllowed,False
requestBurnAllowedChange(bool),"burnAllowed, pendingBurnAllowedMap",False
confirmBurnAllowedChange(bytes32),"pendingBurnAllowedMap, burnAllowed, pendingBurnAllowedMap",False
getMintAllowed(),mintAllowed,False
requestMintAllowedChange(bool),"mintAllowed, pendingMintAllowedMap",False
confirmMintAllowedChange(bytes32),"pendingMintAllowedMap, mintAllowed, pendingMintAllowedMap",False
getTradeAllowed(),tradeAllowed,False
requestTradeAllowedChange(bool),"tradeAllowed, pendingTradeAllowedMap",False
confirmTradeAllowedChange(bytes32),"pendingTradeAllowedMap, tradeAllowed, pendingTradeAllowedMap",False
constructor(address),,False
