Function Name,State Variables Modified,Can Transfer Ether
changeOwner(address),"owner, owner",False
pause(),"paused, owner",False
unpause(),"paused, owner",False
owner(),,False
"transfer(address,uint)",,False
burnMyBalance(),,False
deadline(),,False
weiRaised(),,False
changeTreasury(address),treasury,True
changeMinInvestment(uint),"minInvestment, minInvestment",True
"tokenFallback(address,uint,bytes)","abioToken, owner, volume, paused, deadline, length, weiPerABIO, minInvestment",False
supplyICOContract(address),"fundingGoalReached, weiRaised, fundingGoal",False
extGoalReached(),,True
