Function Name,State Variables Modified,Can Transfer Ether
transferOwnership(address),"owner, owner",False
Crowdsale(address),"owner, token",True
function()externalpayable{buyTokens(msg.sender);}(),,True
buyTokens(address),"weiRaised, weiRaised, contributions, contributions, token, wallet",True
hasEnded(),"weiRaised, cap, endTime, finished",False
bonusPercentForWeiAmount(uint256),,False
endSale(),"finished, token, token, owner",True
setRate(uint256),rate,False
setStartTime(uint256),startTime,False
setEndTime(uint256),endTime,False
setFinished(bool),finished,False
setCap(uint256),cap,False
setMinSale(uint256),minSale,False
setMaxSale(uint256),maxSale,False
"receiveApproval(address,uint256,address,bytes)",,False
Token(),"balanceOf, totalSupply",True
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)","allowance, allowance",True
"approve(address,uint256)",allowance,True
"approveAndCall(address,uint256,bytes)",,True
burn(uint256),"balanceOf, balanceOf, totalSupply",True
"burnFrom(address,uint256)","balanceOf, allowance, balanceOf, allowance, totalSupply",True
